year,quarter,Starting colonies,Maximum colonies,Lost colonies,Percent lost,Added colonies,Varroa mites,Other pests,Diseases,Pesticides,Other,Unknown,year_and_quarter,state_idx,region_idx,subregion_idx,State_Alabama,State_Arizona,State_Arkansas,State_California,State_Colorado,State_Connecticut,State_Florida,State_Georgia,State_Hawaii,State_Idaho,State_Illinois,State_Indiana,State_Iowa,State_Kansas,State_Kentucky,State_Louisiana,State_Maine,State_Maryland,State_Massachusetts,State_Michigan,State_Minnesota,State_Mississippi,State_Missouri,State_Montana,State_Nebraska,State_New Jersey,State_New Mexico,State_New York,State_North Carolina,State_North Dakota,State_Ohio,State_Oklahoma,State_Oregon,State_Pennsylvania,State_South Carolina,State_South Dakota,State_Tennessee,State_Texas,State_Utah,State_Vermont,State_Virginia,State_Washington,State_West Virginia,State_Wisconsin,State_Wyoming,region_midwest,region_northeast,region_south,region_west,subregion_east north central,subregion_east south central,subregion_mid atlantic,subregion_mountain,subregion_new england,subregion_pacific,subregion_south atlantic,subregion_west north central,subregion_west south central
2020,Q3,33000.0,34000.0,3600.0,11.0,640.0,-0.48809523809523797,0.0,-0.3235294117647059,0.40163934426229514,-0.423728813559322,-0.4625,2020-07-01,44,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2020,Q3,70000.0,85000.0,11000.0,13.0,18500.0,0.7658730158730158,-0.3893805309734514,1.4411764705882353,1.2213114754098362,0.7966101694915254,0.26249999999999996,2020-07-01,9,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2020,Q3,94000.0,104000.0,7000.0,7.0,5000.0,-0.2579365079365079,0.0,0.0,1.1557377049180328,-0.5084745762711864,-0.5375,2020-07-01,41,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018,Q4,16000.0,16000.0,940.0,6.0,1700.0,1.8412698412698407,5.123893805309735,-0.49999999999999994,-0.45081967213114754,-0.23728813559322032,0.0,2018-10-01,8,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015,Q1,77000.0,87000.0,6500.0,8.0,4300.0,-0.21825396825396823,-0.4424778761061947,-0.41176470588235287,-0.4672131147540984,-0.45762711864406774,-0.4125,2015-01-01,32,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020,Q2,3900.0,4300.0,30.0,1.0,1200.0,-0.43253968253968245,-0.43362831858407086,0.0,0.0,-0.711864406779661,-0.5375,2020-04-01,5,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2018,Q1,5500.0,5500.0,1200.0,22.0,760.0,0.603174603174603,1.168141592920354,-0.35294117647058826,-0.40163934426229514,-0.03389830508474579,0.7875000000000001,2018-01-01,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2021,Q2,34000.0,35000.0,4800.0,14.0,9000.0,0.8333333333333334,0.3805309734513275,0.4117647058823529,-0.4836065573770492,-0.18644067796610161,1.7875,2021-04-01,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2018,Q1,18500.0,18500.0,4200.0,23.0,2400.0,-0.6349206349206349,-0.3893805309734514,-0.38235294117647056,-0.17213114754098366,1.7457627118644068,-0.4875,2018-01-01,28,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018,Q1,205000.0,290000.0,32000.0,11.0,124000.0,0.03174603174603177,0.9469026548672567,1.852941176470588,0.17213114754098358,0.711864406779661,2.9625,2018-01-01,37,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015,Q3,23000.0,23000.0,1900.0,8.0,2300.0,0.1984126984126984,0.08849557522123895,-0.35294117647058826,3.2704918032786887,-0.45762711864406774,-0.2625,2015-07-01,30,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2020,Q3,5500.0,5500.0,1600.0,29.0,3300.0,0.3214285714285713,2.2920353982300887,0.0,0.0,-0.6440677966101694,0.0,2020-07-01,26,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,Q3,29000.0,29000.0,6000.0,21.0,4400.0,1.4166666666666665,0.18584070796460175,0.0,2.2213114754098364,0.8474576271186441,-0.11250000000000004,2017-07-01,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2020,Q2,12000.0,12000.0,1500.0,13.0,4200.0,-0.08730158730158727,0.10619469026548667,-0.23529411764705882,0.7950819672131149,1.288135593220339,0.3125,2020-04-01,10,4,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2015,Q4,104000.0,105000.0,10000.0,10.0,600.0,0.7103174603174603,0.15044247787610615,1.9411764705882353,3.532786885245902,-0.0847457627118644,1.5375,2015-10-01,20,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2017,Q2,56000.0,62000.0,2600.0,4.0,4100.0,-0.0992063492063492,-0.3451327433628319,0.0,-0.3032786885245902,-0.47457627118644063,-0.5125,2017-04-01,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2020,Q2,59000.0,126000.0,13000.0,10.0,9000.0,-0.20238095238095227,-0.36283185840707965,-0.3235294117647059,0.8770491803278689,0.01694915254237297,0.0,2020-04-01,20,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2015,Q4,14000.0,14000.0,690.0,5.0,,-0.6468253968253966,-0.3982300884955753,-0.4411764705882352,-0.418032786885246,-0.559322033898305,0.08750000000000002,2015-10-01,10,4,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2015,Q2,17500.0,19000.0,2100.0,11.0,10000.0,-0.39285714285714274,-0.256637168141593,0.3529411764705882,1.3852459016393441,1.1694915254237286,6.5625,2015-04-01,30,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2017,Q1,50000.0,123000.0,640.0,1.0,1100.0,-0.9880952380952379,0.0,0.0,0.0,-0.6949152542372881,-0.6625,2017-01-01,29,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2015,Q3,84000.0,97000.0,11500.0,12.0,1800.0,0.7896825396825397,-0.2920353982300885,0.1470588235294117,-0.33606557377049184,-0.0847457627118644,-0.6125,2015-07-01,41,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020,Q2,24000.0,28000.0,930.0,3.0,5500.0,0.035714285714285796,-0.3893805309734514,-0.11764705882352944,0.0,-0.1694915254237288,-0.3625,2020-04-01,33,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2015,Q4,36000.0,39000.0,12000.0,31.0,3000.0,0.9682539682539683,-0.4690265486725664,-0.20588235294117643,0.00819672131147538,-0.6440677966101694,3.1875,2015-10-01,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Q2,19500.0,20000.0,1700.0,9.0,2700.0,0.06746031746031743,-0.10619469026548675,-0.38235294117647056,0.0,0.1694915254237288,-0.5875,2020-04-01,34,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020,Q2,16500.0,27000.0,2100.0,8.0,7000.0,0.38492063492063483,0.0,0.0,0.0,-0.6440677966101694,-0.0625,2020-04-01,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,Q2,345000.0,345000.0,18000.0,5.0,43000.0,0.12301587301587306,0.849557522123894,-0.08823529411764706,1.4836065573770494,-0.23728813559322032,-0.4125,2017-04-01,37,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2017,Q1,9500.0,21000.0,1100.0,5.0,100.0,-0.3452380952380952,0.0,0.0,-0.418032786885246,-0.28813559322033894,-0.5875,2017-01-01,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2018,Q4,89000.0,101000.0,13000.0,13.0,10500.0,-0.30555555555555547,-0.6106194690265487,-0.47058823529411764,-0.5327868852459017,-0.27118644067796605,-0.5625,2018-10-01,32,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2021,Q1,7000.0,7000.0,1200.0,17.0,590.0,0.3531746031746032,-0.5221238938053098,0.0,0.0,2.6101694915254234,-0.012499999999999956,2021-01-01,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018,Q4,16000.0,16000.0,2700.0,17.0,250.0,-0.369047619047619,-0.4424778761061947,-0.47058823529411764,-0.45081967213114754,-0.35593220338983045,0.16249999999999998,2018-10-01,28,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2021,Q2,80000.0,84000.0,3300.0,4.0,25000.0,-0.33730158730158727,0.11504424778761069,1.2941176470588236,1.0901639344262295,0.3728813559322034,-0.2375,2021-04-01,32,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2017,Q3,24000.0,24000.0,2900.0,12.0,250.0,1.801587301587301,-0.1946902654867257,-0.3235294117647059,-0.5327868852459017,2.3389830508474576,-0.5125,2017-07-01,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2016,Q1,36000.0,38000.0,5500.0,14.0,6000.0,-0.5396825396825397,0.0,-0.47058823529411764,1.3360655737704916,0.6271186440677966,2.9375,2016-01-01,20,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020,Q4,11500.0,11500.0,1100.0,10.0,380.0,-0.07539682539682534,0.15929203539823017,0.0,0.0,0.6610169491525423,1.5625,2020-10-01,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2016,Q2,240000.0,240000.0,29000.0,12.0,43000.0,0.8928571428571429,1.442477876106195,2.4117647058823524,1.3360655737704916,0.983050847457627,-0.1875,2016-04-01,6,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2015,Q1,18000.0,22000.0,10500.0,48.0,5000.0,-0.5952380952380951,-0.47787610619469034,-0.23529411764705882,-0.07377049180327873,2.2881355932203387,0.08750000000000002,2015-01-01,30,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2016,Q2,91000.0,143000.0,6000.0,4.0,21000.0,0.603174603174603,0.3893805309734514,0.44117647058823517,-0.057377049180327884,1.1525423728813557,-0.5375,2016-04-01,41,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2017,Q2,7500.0,43000.0,1500.0,3.0,7000.0,0.9682539682539683,2.778761061946903,-0.23529411764705882,5.598360655737705,1.983050847457627,-0.4875,2017-04-01,24,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2021,Q2,8000.0,9000.0,170.0,2.0,1900.0,-0.8134920634920634,-0.27433628318584075,-0.20588235294117643,0.0,-0.559322033898305,-0.13749999999999996,2021-04-01,42,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020,Q3,102000.0,124000.0,12000.0,10.0,13000.0,0.6626984126984126,-0.3982300884955753,0.588235294117647,-0.4836065573770492,0.47457627118644063,-0.08750000000000002,2020-07-01,32,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2017,Q2,61000.0,78000.0,10500.0,13.0,22000.0,0.1904761904761905,-0.053097345132743334,0.6470588235294118,0.7950819672131149,0.5932203389830508,0.5125,2017-04-01,9,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2018,Q4,7000.0,7000.0,1100.0,16.0,80.0,-0.361111111111111,0.513274336283186,-0.2941176470588235,-0.516393442622951,-0.06779661016949151,1.6375000000000002,2018-10-01,40,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2017,Q2,18000.0,65000.0,2900.0,4.0,13000.0,-0.47619047619047616,-0.47787610619469034,-0.029411764705882377,-0.2213114754098361,-0.30508474576271183,-0.6125,2017-04-01,43,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2021,Q1,40000.0,51000.0,310.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-01,23,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015,Q2,121000.0,450000.0,29000.0,6.0,39000.0,-0.4047619047619047,-0.3539823008849558,-0.49999999999999994,0.13934426229508193,0.05084745762711861,-0.6125,2015-04-01,29,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2016,Q4,385000.0,390000.0,44000.0,11.0,13500.0,-0.08730158730158727,0.07964601769911508,-0.08823529411764706,-0.5000000000000001,-0.28813559322033894,-0.13749999999999996,2016-10-01,29,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020,Q2,16500.0,27000.0,2100.0,8.0,6000.0,0.38492063492063483,-0.6106194690265487,-0.49999999999999994,0.0,-0.6440677966101694,-0.0625,2020-04-01,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2020,Q4,7000.0,28000.0,300.0,1.0,250.0,-0.9285714285714284,-0.5221238938053098,0.0,0.0,0.0,-0.4875,2020-10-01,31,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2017,Q3,59000.0,59000.0,6500.0,11.0,3100.0,0.7698412698412699,1.1327433628318586,1.2941176470588236,0.9754098360655739,1.576271186440678,-0.2375,2017-07-01,27,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2017,Q1,6500.0,6500.0,440.0,7.0,,-0.7817460317460316,-0.5575221238938054,0.08823529411764706,-0.5327868852459017,-0.5762711864406779,-0.16249999999999998,2017-01-01,39,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2015,Q2,305000.0,315000.0,33000.0,11.0,76000.0,-0.2539682539682539,1.407079646017699,0.20588235294117643,0.5163934426229507,0.5254237288135594,0.0625,2015-04-01,37,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018,Q2,3600.0,7500.0,260.0,3.0,910.0,-0.7698412698412697,-0.5221238938053098,-0.23529411764705882,-0.319672131147541,-0.38983050847457623,-0.16249999999999998,2018-04-01,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,Q4,22000.0,22000.0,2200.0,10.0,510.0,-0.6388888888888888,-0.31858407079646023,-0.38235294117647056,-0.5000000000000001,0.18644067796610178,0.16249999999999998,2015-10-01,28,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018,Q1,4700.0,8500.0,2000.0,24.0,330.0,-0.42460317460317454,0.08849557522123895,0.058823529411764684,-0.008196721311475454,2.796610169491525,0.5375000000000001,2018-01-01,42,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020,Q1,3800.0,4000.0,350.0,9.0,600.0,-0.46825396825396814,-0.5752212389380531,0.0,-0.516393442622951,0.03389830508474579,-0.13749999999999996,2020-01-01,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,Q3,6000.0,6500.0,40.0,1.0,30.0,-0.11904761904761904,-0.5752212389380531,0.0,0.0,-0.6610169491525423,0.0,2015-07-01,39,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2018,Q3,455000.0,490000.0,59000.0,12.0,23000.0,0.1507936507936508,0.2123893805309735,1.852941176470588,1.1721311475409837,0.0,0.4624999999999999,2018-07-01,29,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2016,Q1,91000.0,98000.0,8500.0,9.0,5500.0,0.23015873015873017,-0.41592920353982304,0.08823529411764706,0.40163934426229514,0.18644067796610178,-0.3375,2016-01-01,9,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016,Q3,9500.0,9500.0,600.0,6.0,450.0,0.98015873015873,0.47787610619469034,-0.17647058823529413,-0.4672131147540984,-0.30508474576271183,-0.3875,2016-07-01,11,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2020,Q1,6500.0,6500.0,430.0,7.0,800.0,-0.6468253968253966,-0.36283185840707965,-0.38235294117647056,0.0,-0.18644067796610161,-0.11250000000000004,2020-01-01,25,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2016,Q2,110000.0,530000.0,27000.0,5.0,23000.0,-0.3769841269841269,-0.2920353982300885,0.08823529411764706,-0.3852459016393443,-0.11864406779661012,-0.6375,2016-04-01,29,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2015,Q3,67000.0,77000.0,6000.0,8.0,500.0,0.2976190476190477,0.29203539823008856,2.676470588235294,1.598360655737705,0.05084745762711861,0.38749999999999996,2015-07-01,24,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2015,Q3,8000.0,8000.0,680.0,9.0,520.0,0.13095238095238096,0.6371681415929203,-0.14705882352941174,0.04098360655737705,-0.13559322033898302,1.5375,2015-07-01,40,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2018,Q3,7500.0,7500.0,360.0,5.0,580.0,-0.361111111111111,-0.15044247787610623,-0.4411764705882352,-0.36885245901639346,0.10169491525423738,-0.2625,2018-07-01,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
